date,predicted_rainfall_mm,lower_bound_mm,upper_bound_mm
2025-12-31,0.4845633420757259,0.0,3.62891988892016
2026-01-01,0.46990148818491917,0.0,3.7660680416058065
2026-01-02,0.45715047341872833,0.0,3.516140231595863
2026-01-03,0.4465745946730706,0.0,3.654091963613598
2026-01-04,0.4383998471632062,0.0,3.707197737530337
2026-01-05,0.43281004761062714,0.0,3.75856156048631
2026-01-06,0.42994372994419716,0.0,3.851256285475063
2026-01-07,0.4298918682936628,0.0,3.6879633714452202
2026-01-08,0.4326964654999121,0.0,3.4194229343848606
2026-01-09,0.43835002817964985,0.0,3.781080004779143
2026-01-10,0.44679593192957734,0.0,3.7673677004458064
2026-01-11,0.4579296629056501,0.0,3.4595259091353636
2026-01-12,0.47160090512777186,0.0,3.8631968605249996
2026-01-13,0.4876164267863607,0.0,3.6490014257141046
2026-01-14,0.5057437038878787,0.0,3.6248147304756833
2026-01-15,0.5257152060698038,0.0,3.7719721683442797
2026-01-16,0.5472332575967658,0.0,3.7026749889956165
2026-01-17,0.5699753766435081,0.0,3.6519584796030204
2026-01-18,0.5935999881470274,0.0,3.686549774558714
2026-01-19,0.6177523999010616,0.0,3.871707799960793
2026-01-20,0.642070928245509,0.0,3.940930034972708
2026-01-21,0.6661930586987955,0.0,3.85571776553252
2026-01-22,0.6897615281740012,0.0,3.891008976910194
2026-01-23,0.7124302189326631,0.0,4.207413149404684
2026-01-24,0.7338697600488495,0.0,4.07870302719864
2026-01-25,0.7537727397262164,0.0,3.975455833943479
2026-01-26,0.7718584411243324,0.0,4.024572697863751
2026-01-27,0.7878770251898142,0.0,3.9126408586153274
2026-01-28,0.80161309608661,0.0,4.2902951364971385
2026-01-29,0.8128885979084645,0.0,4.140671584660227
2026-01-30,0.8215650051388282,0.0,4.425588131829567
2026-01-31,0.8275447835038753,0.0,4.358939828876686
2026-02-01,0.8307721121445246,0.0,4.26528289702815
2026-02-02,0.8312328721192537,0.0,3.634524371246987
2026-02-03,0.828953919860912,0.0,4.123385341974259
2026-02-04,0.8240016770874184,0.0,4.075734132928553
2026-02-05,0.8164800805658454,0.0,3.9637813218704423
2026-02-06,0.8065279458427915,0.0,3.8972952481840197
2026-02-07,0.7943158084002715,0.0,3.82343709154044
2026-02-08,0.7800423135294954,0.0,3.9344748714234026
2026-02-09,0.7639302324256082,0.0,4.176480098223408
2026-02-10,0.7462221865245297,0.0,3.7969822911082156
2026-02-11,0.7271761648896283,0.0,3.946457923324493
2026-02-12,0.7070609205213285,0.0,3.944492207549006
2026-02-13,0.6861513308385786,0.0,3.9779895558275875
2026-02-14,0.6647238053451464,0.0,3.987397040753284
2026-02-15,0.6430518197462781,0.0,3.7878944066002638
2026-02-16,0.6214016506544918,0.0,3.868553052462162
2026-02-17,0.6000283786729059,0.0,3.8810760654840832
2026-02-18,0.5791722202374381,0.0,3.638442907457033
2026-02-19,0.5590552403359087,0.0,3.466678916827211
2026-02-20,0.5398784892862531,0.0,3.57125907573028
2026-02-21,0.5218195973644345,0.0,3.746631345535859
2026-02-22,0.5050308514199222,0.0,3.580449442534076
2026-02-23,0.48963776791098873,0.0,3.551254833471257
2026-02-24,0.47573816722126294,0.0,3.750906143940072
2026-02-25,0.4634017448672026,0.0,3.64627474200923
2026-02-26,0.4526701264405728,0.0,3.820936002801035
2026-02-27,0.4435573849977269,0.0,3.6546550285000103
2026-02-28,0.4360509922376117,0.0,3.5729905628086103
2026-03-01,0.43011316831364266,0.0,3.336470141336771
2026-03-02,0.4256825895789255,0.0,3.7117137070275765
2026-03-03,0.4226764090374504,0.0,3.6029431637599822
2026-03-04,0.4209925407971586,0.0,3.5431219552670936
2026-03-05,0.42051215741253967,0.0,3.4453214696861054
2026-03-06,0.421102347654417,0.0,3.607653045290109
2026-03-07,0.4226188819246942,0.0,3.7679719490403056
2026-03-08,0.42490903319694745,0.0,3.420231910308484
2026-03-09,0.42781440294463347,0.0,3.4075423894172454
2026-03-10,0.4311737039390478,0.0,3.4938583181399814
2026-03-11,0.4348254549675048,0.0,3.711699644775094
2026-03-12,0.4386105463390269,0.0,3.882862939641575
2026-03-13,0.4423746394006079,0.0,3.600989078320937
2026-03-14,0.44597036807549,0.0,3.6088376565892912
2026-03-15,0.4492593155360839,0.0,3.574899186464785
2026-03-16,0.45211374443316066,0.0,3.8414177479477916
2026-03-17,0.45441806450485805,0.0,3.609138338146043
2026-03-18,0.456070026784471,0.0,3.7095870945426728
2026-03-19,0.4569816389127534,0.0,3.7988923404632517
2026-03-20,0.45707980115483154,0.0,3.5910691247370825
2026-03-21,0.45630666753745064,0.0,3.679860151309193
2026-03-22,0.4546197409966356,0.0,3.809106401449046
2026-03-23,0.4519917154923776,0.0,3.799666199533125
2026-03-24,0.44841008166491614,0.0,3.713180144641438
2026-03-25,0.4438765157352491,0.0,3.643601425055654
2026-03-26,0.43840607396667647,0.0,3.559659199352196
2026-03-27,0.4320262170906099,0.0,3.585917462374609
2026-03-28,0.42477569065261983,0.0,3.681738487287488
2026-03-29,0.41670328825770064,0.0,3.6704050882621435
2026-03-30,0.407866525204088,0.0,3.579972996571014
